0000000001081,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001082,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001083,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001084,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001085,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001086,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001087,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001088,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001089,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001090,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001091,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001092,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001093,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001094,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001095,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001096,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001097,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001098,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001099,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001100,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001101,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001102,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
0000000001103,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000,00000.000000
